NUCLEI,22783,"{'rfp', 'gfp'}"
NUCLEOLUS,15454,"{'rfp', 'gfp'}"
ER,19948,"{'rfp', 'gfp'}"
ACTIN,641,"{'rfp', 'gfp'}"
ER,28425,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,18862,"{'rfp', 'gfp'}"
MITOCHONDRIA,27890,"{'rfp', 'gfp'}"
SPINDLEPOLE,3245,"{'rfp', 'gfp'}"
CYTOPLASM,6724,"{'rfp', 'gfp'}"
PEROXISOME,16769,"{'rfp', 'gfp'}"
MITOCHONDRIA,27063,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,827,"{'rfp', 'gfp'}"
MITOCHONDRIA,18469,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,18887,"{'rfp', 'gfp'}"
CELLPERIPHERY,27907,"{'rfp', 'gfp'}"
ENDOSOME,11330,"{'rfp', 'gfp'}"
CYTOPLASM,12816,"{'rfp', 'gfp'}"
ER,19959,"{'rfp', 'gfp'}"
ER,14557,"{'rfp', 'gfp'}"
ENDOSOME,15506,"{'rfp', 'gfp'}"
CYTOPLASM,27608,"{'rfp', 'gfp'}"
MITOCHONDRIA,9352,"{'rfp', 'gfp'}"
SPINDLEPOLE,19675,"{'rfp', 'gfp'}"
SPINDLEPOLE,20287,"{'rfp', 'gfp'}"
NUCLEI,28611,"{'rfp', 'gfp'}"
NUCLEI,377,"{'rfp', 'gfp'}"
MITOCHONDRIA,22329,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,8314,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,16057,"{'rfp', 'gfp'}"
NUCLEOLUS,12680,"{'rfp', 'gfp'}"
ER,16730,"{'rfp', 'gfp'}"
CYTOPLASM,5147,"{'rfp', 'gfp'}"
CYTOPLASM,1052,"{'rfp', 'gfp'}"
CYTOPLASM,13906,"{'rfp', 'gfp'}"
SPINDLEPOLE,25206,"{'rfp', 'gfp'}"
NUCLEOLUS,16314,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,14321,"{'rfp', 'gfp'}"
GOLGI,11628,"{'rfp', 'gfp'}"
NUCLEI,857,"{'rfp', 'gfp'}"
ER,9459,"{'rfp', 'gfp'}"
GOLGI,7348,"{'rfp', 'gfp'}"
SPINDLEPOLE,23181,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,1204,"{'rfp', 'gfp'}"
NUCLEI,8000,"{'rfp', 'gfp'}"
CYTOPLASM,4298,"{'rfp', 'gfp'}"
BUDNECK,19283,"{'rfp', 'gfp'}"
MITOCHONDRIA,8882,"{'rfp', 'gfp'}"
GOLGI,25059,"{'rfp', 'gfp'}"
ENDOSOME,27957,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,9385,"{'rfp', 'gfp'}"
ER,4783,"{'rfp', 'gfp'}"
ENDOSOME,6667,"{'rfp', 'gfp'}"
MITOCHONDRIA,13246,"{'rfp', 'gfp'}"
BUDTIP,18509,"{'rfp', 'gfp'}"
NUCLEI,9009,"{'rfp', 'gfp'}"
CYTOPLASM,4828,"{'rfp', 'gfp'}"
VACUOLE,17070,"{'rfp', 'gfp'}"
SPINDLEPOLE,14511,"{'rfp', 'gfp'}"
SPINDLEPOLE,26598,"{'rfp', 'gfp'}"
CYTOPLASM,19730,"{'rfp', 'gfp'}"
VACUOLE,6755,"{'rfp', 'gfp'}"
MITOCHONDRIA,15528,"{'rfp', 'gfp'}"
CYTOPLASM,22818,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,11832,"{'rfp', 'gfp'}"
GOLGI,21523,"{'rfp', 'gfp'}"
NUCLEI,20611,"{'rfp', 'gfp'}"
SPINDLEPOLE,5904,"{'rfp', 'gfp'}"
VACUOLE,14410,"{'rfp', 'gfp'}"
MITOCHONDRIA,19335,"{'rfp', 'gfp'}"
SPINDLEPOLE,14295,"{'rfp', 'gfp'}"
GOLGI,15001,"{'rfp', 'gfp'}"
NUCLEI,3541,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,22895,"{'rfp', 'gfp'}"
NUCLEI,30102,"{'rfp', 'gfp'}"
MITOCHONDRIA,24990,"{'rfp', 'gfp'}"
VACUOLE,19522,"{'rfp', 'gfp'}"
ENDOSOME,15710,"{'rfp', 'gfp'}"
PEROXISOME,1518,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,17901,"{'rfp', 'gfp'}"
ENDOSOME,25033,"{'rfp', 'gfp'}"
ER,16020,"{'rfp', 'gfp'}"
NUCLEOLUS,22100,"{'rfp', 'gfp'}"
CYTOPLASM,8598,"{'rfp', 'gfp'}"
NUCLEOLUS,6805,"{'rfp', 'gfp'}"
SPINDLEPOLE,9114,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,10748,"{'rfp', 'gfp'}"
MITOCHONDRIA,22193,"{'rfp', 'gfp'}"
CYTOPLASM,13763,"{'rfp', 'gfp'}"
PEROXISOME,30674,"{'rfp', 'gfp'}"
NUCLEOLUS,1671,"{'rfp', 'gfp'}"
ACTIN,23300,"{'rfp', 'gfp'}"
SPINDLEPOLE,3275,"{'rfp', 'gfp'}"
ACTIN,15614,"{'rfp', 'gfp'}"
PEROXISOME,3847,"{'rfp', 'gfp'}"
GOLGI,26727,"{'rfp', 'gfp'}"
NUCLEOLUS,15645,"{'rfp', 'gfp'}"
ENDOSOME,18671,"{'rfp', 'gfp'}"
PEROXISOME,14888,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,14260,"{'rfp', 'gfp'}"
ER,5676,"{'rfp', 'gfp'}"
VACUOLE,8560,"{'rfp', 'gfp'}"
MITOCHONDRIA,24548,"{'rfp', 'gfp'}"
ENDOSOME,4052,"{'rfp', 'gfp'}"
SPINDLEPOLE,5995,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,9927,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,1244,"{'rfp', 'gfp'}"
NUCLEOLUS,1760,"{'rfp', 'gfp'}"
NUCLEI,212,"{'rfp', 'gfp'}"
ER,7878,"{'rfp', 'gfp'}"
VACUOLE,7151,"{'rfp', 'gfp'}"
SPINDLEPOLE,13153,"{'rfp', 'gfp'}"
ER,5757,"{'rfp', 'gfp'}"
NUCLEI,5195,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,1269,"{'rfp', 'gfp'}"
NUCLEOLUS,14798,"{'rfp', 'gfp'}"
NUCLEI,20935,"{'rfp', 'gfp'}"
GOLGI,21335,"{'rfp', 'gfp'}"
SPINDLEPOLE,8729,"{'rfp', 'gfp'}"
BUDTIP,17299,"{'rfp', 'gfp'}"
CELLPERIPHERY,20388,"{'rfp', 'gfp'}"
NUCLEOLUS,29620,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,29688,"{'rfp', 'gfp'}"
PEROXISOME,6851,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,8664,"{'rfp', 'gfp'}"
CYTOPLASM,10771,"{'rfp', 'gfp'}"
BUDTIP,16373,"{'rfp', 'gfp'}"
BUDNECK,2323,"{'rfp', 'gfp'}"
ER,23934,"{'rfp', 'gfp'}"
SPINDLEPOLE,22827,"{'rfp', 'gfp'}"
VACUOLE,5467,"{'rfp', 'gfp'}"
VACUOLE,15067,"{'rfp', 'gfp'}"
MITOCHONDRIA,6546,"{'rfp', 'gfp'}"
ENDOSOME,28057,"{'rfp', 'gfp'}"
PEROXISOME,24706,"{'rfp', 'gfp'}"
GOLGI,15392,"{'rfp', 'gfp'}"
MITOCHONDRIA,2003,"{'rfp', 'gfp'}"
CYTOPLASM,30288,"{'rfp', 'gfp'}"
VACUOLE,13377,"{'rfp', 'gfp'}"
SPINDLEPOLE,24828,"{'rfp', 'gfp'}"
NUCLEI,16212,"{'rfp', 'gfp'}"
VACUOLE,144,"{'rfp', 'gfp'}"
SPINDLEPOLE,4503,"{'rfp', 'gfp'}"
CYTOPLASM,29331,"{'rfp', 'gfp'}"
ENDOSOME,27348,"{'rfp', 'gfp'}"
ER,1235,"{'rfp', 'gfp'}"
SPINDLEPOLE,9662,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,26988,"{'rfp', 'gfp'}"
CYTOPLASM,23378,"{'rfp', 'gfp'}"
MITOCHONDRIA,30430,"{'rfp', 'gfp'}"
NUCLEI,28046,"{'rfp', 'gfp'}"
GOLGI,771,"{'rfp', 'gfp'}"
SPINDLEPOLE,9568,"{'rfp', 'gfp'}"
BUDNECK,5301,"{'rfp', 'gfp'}"
SPINDLEPOLE,23232,"{'rfp', 'gfp'}"
SPINDLEPOLE,4958,"{'rfp', 'gfp'}"
NUCLEOLUS,17261,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,6750,"{'rfp', 'gfp'}"
NUCLEI,5208,"{'rfp', 'gfp'}"
CELLPERIPHERY,8844,"{'rfp', 'gfp'}"
GOLGI,6965,"{'rfp', 'gfp'}"
GOLGI,2044,"{'rfp', 'gfp'}"
MITOCHONDRIA,17465,"{'rfp', 'gfp'}"
CELLPERIPHERY,27557,"{'rfp', 'gfp'}"
ER,27034,"{'rfp', 'gfp'}"
VACUOLE,9349,"{'rfp', 'gfp'}"
CELLPERIPHERY,1584,"{'rfp', 'gfp'}"
NUCLEOLUS,28263,"{'rfp', 'gfp'}"
NUCLEI,12929,"{'rfp', 'gfp'}"
MITOCHONDRIA,27369,"{'rfp', 'gfp'}"
BUDNECK,8751,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,27796,"{'rfp', 'gfp'}"
NUCLEI,10866,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,11580,"{'rfp', 'gfp'}"
BUDTIP,14838,"{'rfp', 'gfp'}"
GOLGI,2947,"{'rfp', 'gfp'}"
NUCLEI,23898,"{'rfp', 'gfp'}"
NUCLEI,2554,"{'rfp', 'gfp'}"
SPINDLEPOLE,9409,"{'rfp', 'gfp'}"
NUCLEI,5320,"{'rfp', 'gfp'}"
MITOCHONDRIA,24352,"{'rfp', 'gfp'}"
ENDOSOME,5152,"{'rfp', 'gfp'}"
ER,4785,"{'rfp', 'gfp'}"
ENDOSOME,7851,"{'rfp', 'gfp'}"
CYTOPLASM,26048,"{'rfp', 'gfp'}"
GOLGI,19229,"{'rfp', 'gfp'}"
ENDOSOME,12599,"{'rfp', 'gfp'}"
GOLGI,8574,"{'rfp', 'gfp'}"
CYTOPLASM,364,"{'rfp', 'gfp'}"
VACUOLE,1707,"{'rfp', 'gfp'}"
NUCLEOLUS,29679,"{'rfp', 'gfp'}"
PEROXISOME,19756,"{'rfp', 'gfp'}"
VACUOLE,12220,"{'rfp', 'gfp'}"
CYTOPLASM,3924,"{'rfp', 'gfp'}"
MITOCHONDRIA,30711,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,29643,"{'rfp', 'gfp'}"
ENDOSOME,2931,"{'rfp', 'gfp'}"
MITOCHONDRIA,28971,"{'rfp', 'gfp'}"
ER,27530,"{'rfp', 'gfp'}"
ER,2892,"{'rfp', 'gfp'}"
NUCLEOLUS,605,"{'rfp', 'gfp'}"
VACUOLE,16185,"{'rfp', 'gfp'}"
SPINDLEPOLE,20558,"{'rfp', 'gfp'}"
NUCLEOLUS,4366,"{'rfp', 'gfp'}"
NUCLEI,23535,"{'rfp', 'gfp'}"
ENDOSOME,12495,"{'rfp', 'gfp'}"
VACUOLE,30205,"{'rfp', 'gfp'}"
GOLGI,26139,"{'rfp', 'gfp'}"
PEROXISOME,24833,"{'rfp', 'gfp'}"
CYTOPLASM,21024,"{'rfp', 'gfp'}"
VACUOLE,7811,"{'rfp', 'gfp'}"
NUCLEI,9316,"{'rfp', 'gfp'}"
VACUOLE,20864,"{'rfp', 'gfp'}"
MITOCHONDRIA,22320,"{'rfp', 'gfp'}"
SPINDLEPOLE,1918,"{'rfp', 'gfp'}"
SPINDLEPOLE,8874,"{'rfp', 'gfp'}"
SPINDLEPOLE,25163,"{'rfp', 'gfp'}"
NUCLEOLUS,27833,"{'rfp', 'gfp'}"
PEROXISOME,10115,"{'rfp', 'gfp'}"
NUCLEI,7262,"{'rfp', 'gfp'}"
ER,16394,"{'rfp', 'gfp'}"
ENDOSOME,10467,"{'rfp', 'gfp'}"
CYTOPLASM,524,"{'rfp', 'gfp'}"
ER,28391,"{'rfp', 'gfp'}"
MITOCHONDRIA,12981,"{'rfp', 'gfp'}"
SPINDLEPOLE,26750,"{'rfp', 'gfp'}"
SPINDLEPOLE,8437,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,5926,"{'rfp', 'gfp'}"
ACTIN,26025,"{'rfp', 'gfp'}"
ENDOSOME,1786,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,20881,"{'rfp', 'gfp'}"
ACTIN,3338,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,11064,"{'rfp', 'gfp'}"
VACUOLE,28542,"{'rfp', 'gfp'}"
MITOCHONDRIA,13202,"{'rfp', 'gfp'}"
GOLGI,6483,"{'rfp', 'gfp'}"
MITOCHONDRIA,24140,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,13516,"{'rfp', 'gfp'}"
MITOCHONDRIA,6560,"{'rfp', 'gfp'}"
NUCLEOLUS,30090,"{'rfp', 'gfp'}"
NUCLEOLUS,21607,"{'rfp', 'gfp'}"
CYTOPLASM,20087,"{'rfp', 'gfp'}"
SPINDLEPOLE,4615,"{'rfp', 'gfp'}"
NUCLEI,27631,"{'rfp', 'gfp'}"
CELLPERIPHERY,28678,"{'rfp', 'gfp'}"
MITOCHONDRIA,14498,"{'rfp', 'gfp'}"
CYTOPLASM,23528,"{'rfp', 'gfp'}"
ACTIN,259,"{'rfp', 'gfp'}"
BUDNECK,4370,"{'rfp', 'gfp'}"
CYTOPLASM,3963,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,10054,"{'rfp', 'gfp'}"
NUCLEOLUS,23194,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,6813,"{'rfp', 'gfp'}"
MITOCHONDRIA,20565,"{'rfp', 'gfp'}"
GOLGI,4482,"{'rfp', 'gfp'}"
CYTOPLASM,8385,"{'rfp', 'gfp'}"
ENDOSOME,28142,"{'rfp', 'gfp'}"
VACUOLE,3934,"{'rfp', 'gfp'}"
ENDOSOME,1282,"{'rfp', 'gfp'}"
MITOCHONDRIA,7202,"{'rfp', 'gfp'}"
MITOCHONDRIA,19693,"{'rfp', 'gfp'}"
BUDNECK,13582,"{'rfp', 'gfp'}"
NUCLEI,2515,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,27544,"{'rfp', 'gfp'}"
PEROXISOME,19626,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,28967,"{'rfp', 'gfp'}"
SPINDLEPOLE,12973,"{'rfp', 'gfp'}"
CELLPERIPHERY,3604,"{'rfp', 'gfp'}"
ER,24397,"{'rfp', 'gfp'}"
VACUOLE,29703,"{'rfp', 'gfp'}"
ER,22864,"{'rfp', 'gfp'}"
SPINDLEPOLE,21061,"{'rfp', 'gfp'}"
MITOCHONDRIA,183,"{'rfp', 'gfp'}"
PEROXISOME,14538,"{'rfp', 'gfp'}"
BUDTIP,20336,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,9512,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,30407,"{'rfp', 'gfp'}"
CELLPERIPHERY,21045,"{'rfp', 'gfp'}"
ACTIN,24462,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,25557,"{'rfp', 'gfp'}"
BUDNECK,6147,"{'rfp', 'gfp'}"
NUCLEI,14284,"{'rfp', 'gfp'}"
CYTOPLASM,24890,"{'rfp', 'gfp'}"
VACUOLE,3326,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,4820,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,13662,"{'rfp', 'gfp'}"
NUCLEI,17130,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,1447,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,19759,"{'rfp', 'gfp'}"
ER,12990,"{'rfp', 'gfp'}"
NUCLEI,6478,"{'rfp', 'gfp'}"
ER,3414,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,29411,"{'rfp', 'gfp'}"
GOLGI,17838,"{'rfp', 'gfp'}"
CELLPERIPHERY,10529,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,18986,"{'rfp', 'gfp'}"
MITOCHONDRIA,24762,"{'rfp', 'gfp'}"
NUCLEOLUS,11650,"{'rfp', 'gfp'}"
NUCLEI,18458,"{'rfp', 'gfp'}"
VACUOLE,24403,"{'rfp', 'gfp'}"
NUCLEI,7567,"{'rfp', 'gfp'}"
ER,25786,"{'rfp', 'gfp'}"
VACUOLE,21111,"{'rfp', 'gfp'}"
VACUOLE,10561,"{'rfp', 'gfp'}"
MITOCHONDRIA,1695,"{'rfp', 'gfp'}"
NUCLEI,11902,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,22,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,6507,"{'rfp', 'gfp'}"
ENDOSOME,7712,"{'rfp', 'gfp'}"
MITOCHONDRIA,4592,"{'rfp', 'gfp'}"
CYTOPLASM,27122,"{'rfp', 'gfp'}"
ACTIN,17412,"{'rfp', 'gfp'}"
CELLPERIPHERY,13184,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,20267,"{'rfp', 'gfp'}"
NUCLEI,14458,"{'rfp', 'gfp'}"
ER,29037,"{'rfp', 'gfp'}"
VACUOLE,19330,"{'rfp', 'gfp'}"
PEROXISOME,17093,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,579,"{'rfp', 'gfp'}"
SPINDLE,9337,"{'rfp', 'gfp'}"
MITOCHONDRIA,13281,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,7874,"{'rfp', 'gfp'}"
ER,30010,"{'rfp', 'gfp'}"
NUCLEI,26648,"{'rfp', 'gfp'}"
NUCLEOLUS,13924,"{'rfp', 'gfp'}"
NUCLEOLUS,13389,"{'rfp', 'gfp'}"
CYTOPLASM,28710,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,4968,"{'rfp', 'gfp'}"
ER,19369,"{'rfp', 'gfp'}"
SPINDLEPOLE,24484,"{'rfp', 'gfp'}"
VACUOLE,6078,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,1255,"{'rfp', 'gfp'}"
ER,11392,"{'rfp', 'gfp'}"
NUCLEI,908,"{'rfp', 'gfp'}"
ENDOSOME,2507,"{'rfp', 'gfp'}"
NUCLEI,28685,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,20101,"{'rfp', 'gfp'}"
ER,29088,"{'rfp', 'gfp'}"
ACTIN,3396,"{'rfp', 'gfp'}"
SPINDLEPOLE,13412,"{'rfp', 'gfp'}"
ENDOSOME,12592,"{'rfp', 'gfp'}"
VACUOLE,11121,"{'rfp', 'gfp'}"
ENDOSOME,666,"{'rfp', 'gfp'}"
GOLGI,2133,"{'rfp', 'gfp'}"
MITOCHONDRIA,13074,"{'rfp', 'gfp'}"
NUCLEI,4842,"{'rfp', 'gfp'}"
ACTIN,414,"{'rfp', 'gfp'}"
BUDTIP,22426,"{'rfp', 'gfp'}"
NUCLEI,25894,"{'rfp', 'gfp'}"
MITOCHONDRIA,9964,"{'rfp', 'gfp'}"
MITOCHONDRIA,14764,"{'rfp', 'gfp'}"
GOLGI,6499,"{'rfp', 'gfp'}"
GOLGI,11093,"{'rfp', 'gfp'}"
CYTOPLASM,27317,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,5242,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,7345,"{'rfp', 'gfp'}"
NUCLEI,18573,"{'rfp', 'gfp'}"
MITOCHONDRIA,24083,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,5216,"{'rfp', 'gfp'}"
NUCLEOLUS,12907,"{'rfp', 'gfp'}"
MITOCHONDRIA,29272,"{'rfp', 'gfp'}"
NUCLEOLUS,11658,"{'rfp', 'gfp'}"
CYTOPLASM,18044,"{'rfp', 'gfp'}"
MITOCHONDRIA,22938,"{'rfp', 'gfp'}"
NUCLEOLUS,29097,"{'rfp', 'gfp'}"
ACTIN,22640,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,27586,"{'rfp', 'gfp'}"
PEROXISOME,20744,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,18026,"{'rfp', 'gfp'}"
MITOCHONDRIA,30324,"{'rfp', 'gfp'}"
ACTIN,5508,"{'rfp', 'gfp'}"
NUCLEI,23606,"{'rfp', 'gfp'}"
NUCLEOLUS,29799,"{'rfp', 'gfp'}"
SPINDLEPOLE,382,"{'rfp', 'gfp'}"
VACUOLE,18790,"{'rfp', 'gfp'}"
ENDOSOME,13649,"{'rfp', 'gfp'}"
ACTIN,12114,"{'rfp', 'gfp'}"
ENDOSOME,15218,"{'rfp', 'gfp'}"
NUCLEI,11452,"{'rfp', 'gfp'}"
CYTOPLASM,29716,"{'rfp', 'gfp'}"
SPINDLEPOLE,14475,"{'rfp', 'gfp'}"
NUCLEI,2269,"{'rfp', 'gfp'}"
NUCLEI,25230,"{'rfp', 'gfp'}"
NUCLEOLUS,1443,"{'rfp', 'gfp'}"
ER,10260,"{'rfp', 'gfp'}"
MITOCHONDRIA,28387,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,5260,"{'rfp', 'gfp'}"
MITOCHONDRIA,28424,"{'rfp', 'gfp'}"
NUCLEOLUS,22263,"{'rfp', 'gfp'}"
MITOCHONDRIA,23019,"{'rfp', 'gfp'}"
ER,23379,"{'rfp', 'gfp'}"
NUCLEOLUS,13256,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,7374,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,9609,"{'rfp', 'gfp'}"
ACTIN,4359,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,14852,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,6437,"{'rfp', 'gfp'}"
NUCLEI,14816,"{'rfp', 'gfp'}"
NUCLEI,2235,"{'rfp', 'gfp'}"
GOLGI,16735,"{'rfp', 'gfp'}"
NUCLEI,30064,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,24541,"{'rfp', 'gfp'}"
VACUOLE,18708,"{'rfp', 'gfp'}"
NUCLEI,18761,"{'rfp', 'gfp'}"
CYTOPLASM,25153,"{'rfp', 'gfp'}"
NUCLEI,23505,"{'rfp', 'gfp'}"
NUCLEI,16464,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,19503,"{'rfp', 'gfp'}"
CELLPERIPHERY,17591,"{'rfp', 'gfp'}"
PEROXISOME,11149,"{'rfp', 'gfp'}"
CYTOPLASM,26905,"{'rfp', 'gfp'}"
ER,21494,"{'rfp', 'gfp'}"
GOLGI,7749,"{'rfp', 'gfp'}"
ACTIN,11328,"{'rfp', 'gfp'}"
SPINDLEPOLE,15414,"{'rfp', 'gfp'}"
NUCLEI,22487,"{'rfp', 'gfp'}"
ER,10639,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,25117,"{'rfp', 'gfp'}"
CELLPERIPHERY,12521,"{'rfp', 'gfp'}"
SPINDLEPOLE,14770,"{'rfp', 'gfp'}"
MITOCHONDRIA,23001,"{'rfp', 'gfp'}"
VACUOLE,9643,"{'rfp', 'gfp'}"
CYTOPLASM,5241,"{'rfp', 'gfp'}"
NUCLEOLUS,28477,"{'rfp', 'gfp'}"
NUCLEOLUS,9983,"{'rfp', 'gfp'}"
PEROXISOME,14745,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,875,"{'rfp', 'gfp'}"
ENDOSOME,13911,"{'rfp', 'gfp'}"
PEROXISOME,281,"{'rfp', 'gfp'}"
NUCLEI,24048,"{'rfp', 'gfp'}"
NUCLEOLUS,19400,"{'rfp', 'gfp'}"
CYTOPLASM,4412,"{'rfp', 'gfp'}"
SPINDLEPOLE,4469,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,28352,"{'rfp', 'gfp'}"
GOLGI,2480,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,7612,"{'rfp', 'gfp'}"
VACUOLE,3609,"{'rfp', 'gfp'}"
NUCLEOLUS,18849,"{'rfp', 'gfp'}"
NUCLEI,24915,"{'rfp', 'gfp'}"
NUCLEOLUS,30239,"{'rfp', 'gfp'}"
SPINDLEPOLE,16530,"{'rfp', 'gfp'}"
NUCLEOLUS,792,"{'rfp', 'gfp'}"
NUCLEOLUS,11072,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,28039,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,11845,"{'rfp', 'gfp'}"
CYTOPLASM,12839,"{'rfp', 'gfp'}"
GOLGI,6233,"{'rfp', 'gfp'}"
GOLGI,10949,"{'rfp', 'gfp'}"
ER,16273,"{'rfp', 'gfp'}"
VACUOLE,4129,"{'rfp', 'gfp'}"
NUCLEOLUS,3068,"{'rfp', 'gfp'}"
PEROXISOME,16243,"{'rfp', 'gfp'}"
ER,1130,"{'rfp', 'gfp'}"
NUCLEOLUS,18132,"{'rfp', 'gfp'}"
SPINDLEPOLE,25203,"{'rfp', 'gfp'}"
ER,26608,"{'rfp', 'gfp'}"
NUCLEI,12811,"{'rfp', 'gfp'}"
NUCLEOLUS,29961,"{'rfp', 'gfp'}"
PEROXISOME,7242,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,466,"{'rfp', 'gfp'}"
GOLGI,12028,"{'rfp', 'gfp'}"
GOLGI,7490,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,27474,"{'rfp', 'gfp'}"
ER,13036,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,28121,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,12401,"{'rfp', 'gfp'}"
GOLGI,5703,"{'rfp', 'gfp'}"
ER,27388,"{'rfp', 'gfp'}"
MITOCHONDRIA,14898,"{'rfp', 'gfp'}"
MITOCHONDRIA,5816,"{'rfp', 'gfp'}"
NUCLEI,6889,"{'rfp', 'gfp'}"
PEROXISOME,25356,"{'rfp', 'gfp'}"
BUDNECK,620,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,6302,"{'rfp', 'gfp'}"
MITOCHONDRIA,21051,"{'rfp', 'gfp'}"
ENDOSOME,10705,"{'rfp', 'gfp'}"
SPINDLEPOLE,2614,"{'rfp', 'gfp'}"
GOLGI,3618,"{'rfp', 'gfp'}"
MITOCHONDRIA,24416,"{'rfp', 'gfp'}"
ER,12258,"{'rfp', 'gfp'}"
NUCLEOLUS,13487,"{'rfp', 'gfp'}"
GOLGI,20985,"{'rfp', 'gfp'}"
GOLGI,5576,"{'rfp', 'gfp'}"
BUDTIP,7409,"{'rfp', 'gfp'}"
VACUOLE,15290,"{'rfp', 'gfp'}"
NUCLEI,27491,"{'rfp', 'gfp'}"
PEROXISOME,1101,"{'rfp', 'gfp'}"
ACTIN,15888,"{'rfp', 'gfp'}"
ACTIN,8410,"{'rfp', 'gfp'}"
ACTIN,23824,"{'rfp', 'gfp'}"
SPINDLEPOLE,27848,"{'rfp', 'gfp'}"
PEROXISOME,28992,"{'rfp', 'gfp'}"
CYTOPLASM,27033,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,26966,"{'rfp', 'gfp'}"
MITOCHONDRIA,26804,"{'rfp', 'gfp'}"
GOLGI,3997,"{'rfp', 'gfp'}"
ENDOSOME,9625,"{'rfp', 'gfp'}"
CYTOPLASM,19738,"{'rfp', 'gfp'}"
GOLGI,22928,"{'rfp', 'gfp'}"
GOLGI,851,"{'rfp', 'gfp'}"
MITOCHONDRIA,1355,"{'rfp', 'gfp'}"
BUDNECK,10506,"{'rfp', 'gfp'}"
NUCLEOLUS,2004,"{'rfp', 'gfp'}"
