34918,4,"['G1/34918_Ch3.ome.jpg', 'G1/34918_Ch4.ome.jpg', 'G1/34918_Ch6.ome.jpg']"
20595,4,"['G1/20595_Ch3.ome.jpg', 'G1/20595_Ch4.ome.jpg', 'G1/20595_Ch6.ome.jpg']"
14315,6,"['S/14315_Ch3.ome.jpg', 'S/14315_Ch4.ome.jpg', 'S/14315_Ch6.ome.jpg']"
26957,4,"['G1/26957_Ch3.ome.jpg', 'G1/26957_Ch4.ome.jpg', 'G1/26957_Ch6.ome.jpg']"
35187,4,"['G1/35187_Ch3.ome.jpg', 'G1/35187_Ch4.ome.jpg', 'G1/35187_Ch6.ome.jpg']"
15761,4,"['G1/15761_Ch3.ome.jpg', 'G1/15761_Ch4.ome.jpg', 'G1/15761_Ch6.ome.jpg']"
48890,4,"['G1/48890_Ch3.ome.jpg', 'G1/48890_Ch4.ome.jpg', 'G1/48890_Ch6.ome.jpg']"
45158,4,"['G1/45158_Ch3.ome.jpg', 'G1/45158_Ch4.ome.jpg', 'G1/45158_Ch6.ome.jpg']"
24434,5,"['G2/24434_Ch3.ome.jpg', 'G2/24434_Ch4.ome.jpg', 'G2/24434_Ch6.ome.jpg']"
26834,4,"['G1/26834_Ch3.ome.jpg', 'G1/26834_Ch4.ome.jpg', 'G1/26834_Ch6.ome.jpg']"
9616,4,"['G1/9616_Ch3.ome.jpg', 'G1/9616_Ch4.ome.jpg', 'G1/9616_Ch6.ome.jpg']"
16729,6,"['S/16729_Ch3.ome.jpg', 'S/16729_Ch4.ome.jpg', 'S/16729_Ch6.ome.jpg']"
3457,4,"['G1/3457_Ch3.ome.jpg', 'G1/3457_Ch4.ome.jpg', 'G1/3457_Ch6.ome.jpg']"
5711,6,"['S/5711_Ch3.ome.jpg', 'S/5711_Ch4.ome.jpg', 'S/5711_Ch6.ome.jpg']"
6330,6,"['S/6330_Ch3.ome.jpg', 'S/6330_Ch4.ome.jpg', 'S/6330_Ch6.ome.jpg']"
7616,5,"['G2/7616_Ch3.ome.jpg', 'G2/7616_Ch4.ome.jpg', 'G2/7616_Ch6.ome.jpg']"
23320,5,"['G2/23320_Ch3.ome.jpg', 'G2/23320_Ch4.ome.jpg', 'G2/23320_Ch6.ome.jpg']"
37414,6,"['S/37414_Ch3.ome.jpg', 'S/37414_Ch4.ome.jpg', 'S/37414_Ch6.ome.jpg']"
29909,5,"['G2/29909_Ch3.ome.jpg', 'G2/29909_Ch4.ome.jpg', 'G2/29909_Ch6.ome.jpg']"
44423,4,"['G1/44423_Ch3.ome.jpg', 'G1/44423_Ch4.ome.jpg', 'G1/44423_Ch6.ome.jpg']"
19148,4,"['G1/19148_Ch3.ome.jpg', 'G1/19148_Ch4.ome.jpg', 'G1/19148_Ch6.ome.jpg']"
45410,5,"['G2/45410_Ch3.ome.jpg', 'G2/45410_Ch4.ome.jpg', 'G2/45410_Ch6.ome.jpg']"
28968,5,"['G2/28968_Ch3.ome.jpg', 'G2/28968_Ch4.ome.jpg', 'G2/28968_Ch6.ome.jpg']"
33775,6,"['S/33775_Ch3.ome.jpg', 'S/33775_Ch4.ome.jpg', 'S/33775_Ch6.ome.jpg']"
44924,4,"['G1/44924_Ch3.ome.jpg', 'G1/44924_Ch4.ome.jpg', 'G1/44924_Ch6.ome.jpg']"
16191,4,"['G1/16191_Ch3.ome.jpg', 'G1/16191_Ch4.ome.jpg', 'G1/16191_Ch6.ome.jpg']"
1164,6,"['S/1164_Ch3.ome.jpg', 'S/1164_Ch4.ome.jpg', 'S/1164_Ch6.ome.jpg']"
27997,5,"['G2/27997_Ch3.ome.jpg', 'G2/27997_Ch4.ome.jpg', 'G2/27997_Ch6.ome.jpg']"
41873,6,"['S/41873_Ch3.ome.jpg', 'S/41873_Ch4.ome.jpg', 'S/41873_Ch6.ome.jpg']"
21119,5,"['G2/21119_Ch3.ome.jpg', 'G2/21119_Ch4.ome.jpg', 'G2/21119_Ch6.ome.jpg']"
33157,6,"['S/33157_Ch3.ome.jpg', 'S/33157_Ch4.ome.jpg', 'S/33157_Ch6.ome.jpg']"
22567,4,"['G1/22567_Ch3.ome.jpg', 'G1/22567_Ch4.ome.jpg', 'G1/22567_Ch6.ome.jpg']"
46846,5,"['G2/46846_Ch3.ome.jpg', 'G2/46846_Ch4.ome.jpg', 'G2/46846_Ch6.ome.jpg']"
38286,6,"['S/38286_Ch3.ome.jpg', 'S/38286_Ch4.ome.jpg', 'S/38286_Ch6.ome.jpg']"
48161,4,"['G1/48161_Ch3.ome.jpg', 'G1/48161_Ch4.ome.jpg', 'G1/48161_Ch6.ome.jpg']"
31514,5,"['G2/31514_Ch3.ome.jpg', 'G2/31514_Ch4.ome.jpg', 'G2/31514_Ch6.ome.jpg']"
9122,4,"['G1/9122_Ch3.ome.jpg', 'G1/9122_Ch4.ome.jpg', 'G1/9122_Ch6.ome.jpg']"
8130,4,"['G1/8130_Ch3.ome.jpg', 'G1/8130_Ch4.ome.jpg', 'G1/8130_Ch6.ome.jpg']"
33045,6,"['S/33045_Ch3.ome.jpg', 'S/33045_Ch4.ome.jpg', 'S/33045_Ch6.ome.jpg']"
35795,4,"['G1/35795_Ch3.ome.jpg', 'G1/35795_Ch4.ome.jpg', 'G1/35795_Ch6.ome.jpg']"
49408,4,"['G1/49408_Ch3.ome.jpg', 'G1/49408_Ch4.ome.jpg', 'G1/49408_Ch6.ome.jpg']"
28158,4,"['G1/28158_Ch3.ome.jpg', 'G1/28158_Ch4.ome.jpg', 'G1/28158_Ch6.ome.jpg']"
41686,4,"['G1/41686_Ch3.ome.jpg', 'G1/41686_Ch4.ome.jpg', 'G1/41686_Ch6.ome.jpg']"
37791,4,"['G1/37791_Ch3.ome.jpg', 'G1/37791_Ch4.ome.jpg', 'G1/37791_Ch6.ome.jpg']"
3998,5,"['G2/3998_Ch3.ome.jpg', 'G2/3998_Ch4.ome.jpg', 'G2/3998_Ch6.ome.jpg']"
40461,4,"['G1/40461_Ch3.ome.jpg', 'G1/40461_Ch4.ome.jpg', 'G1/40461_Ch6.ome.jpg']"
19509,6,"['S/19509_Ch3.ome.jpg', 'S/19509_Ch4.ome.jpg', 'S/19509_Ch6.ome.jpg']"
8557,6,"['S/8557_Ch3.ome.jpg', 'S/8557_Ch4.ome.jpg', 'S/8557_Ch6.ome.jpg']"
7723,6,"['S/7723_Ch3.ome.jpg', 'S/7723_Ch4.ome.jpg', 'S/7723_Ch6.ome.jpg']"
14518,4,"['G1/14518_Ch3.ome.jpg', 'G1/14518_Ch4.ome.jpg', 'G1/14518_Ch6.ome.jpg']"
17255,4,"['G1/17255_Ch3.ome.jpg', 'G1/17255_Ch4.ome.jpg', 'G1/17255_Ch6.ome.jpg']"
28592,6,"['S/28592_Ch3.ome.jpg', 'S/28592_Ch4.ome.jpg', 'S/28592_Ch6.ome.jpg']"
4486,4,"['G1/4486_Ch3.ome.jpg', 'G1/4486_Ch4.ome.jpg', 'G1/4486_Ch6.ome.jpg']"
31778,4,"['G1/31778_Ch3.ome.jpg', 'G1/31778_Ch4.ome.jpg', 'G1/31778_Ch6.ome.jpg']"
30178,5,"['G2/30178_Ch3.ome.jpg', 'G2/30178_Ch4.ome.jpg', 'G2/30178_Ch6.ome.jpg']"
19667,4,"['G1/19667_Ch3.ome.jpg', 'G1/19667_Ch4.ome.jpg', 'G1/19667_Ch6.ome.jpg']"
9068,6,"['S/9068_Ch3.ome.jpg', 'S/9068_Ch4.ome.jpg', 'S/9068_Ch6.ome.jpg']"
9607,5,"['G2/9607_Ch3.ome.jpg', 'G2/9607_Ch4.ome.jpg', 'G2/9607_Ch6.ome.jpg']"
7918,4,"['G1/7918_Ch3.ome.jpg', 'G1/7918_Ch4.ome.jpg', 'G1/7918_Ch6.ome.jpg']"
9248,5,"['G2/9248_Ch3.ome.jpg', 'G2/9248_Ch4.ome.jpg', 'G2/9248_Ch6.ome.jpg']"
2000,6,"['S/2000_Ch3.ome.jpg', 'S/2000_Ch4.ome.jpg', 'S/2000_Ch6.ome.jpg']"
11413,5,"['G2/11413_Ch3.ome.jpg', 'G2/11413_Ch4.ome.jpg', 'G2/11413_Ch6.ome.jpg']"
44988,6,"['S/44988_Ch3.ome.jpg', 'S/44988_Ch4.ome.jpg', 'S/44988_Ch6.ome.jpg']"
46159,6,"['S/46159_Ch3.ome.jpg', 'S/46159_Ch4.ome.jpg', 'S/46159_Ch6.ome.jpg']"
37802,5,"['G2/37802_Ch3.ome.jpg', 'G2/37802_Ch4.ome.jpg', 'G2/37802_Ch6.ome.jpg']"
44116,6,"['S/44116_Ch3.ome.jpg', 'S/44116_Ch4.ome.jpg', 'S/44116_Ch6.ome.jpg']"
46276,4,"['G1/46276_Ch3.ome.jpg', 'G1/46276_Ch4.ome.jpg', 'G1/46276_Ch6.ome.jpg']"
17738,5,"['G2/17738_Ch3.ome.jpg', 'G2/17738_Ch4.ome.jpg', 'G2/17738_Ch6.ome.jpg']"
13588,6,"['S/13588_Ch3.ome.jpg', 'S/13588_Ch4.ome.jpg', 'S/13588_Ch6.ome.jpg']"
41169,6,"['S/41169_Ch3.ome.jpg', 'S/41169_Ch4.ome.jpg', 'S/41169_Ch6.ome.jpg']"
10308,2,"['Prophase/10308_Ch3.ome.jpg', 'Prophase/10308_Ch4.ome.jpg', 'Prophase/10308_Ch6.ome.jpg']"
3960,6,"['S/3960_Ch3.ome.jpg', 'S/3960_Ch4.ome.jpg', 'S/3960_Ch6.ome.jpg']"
14057,5,"['G2/14057_Ch3.ome.jpg', 'G2/14057_Ch4.ome.jpg', 'G2/14057_Ch6.ome.jpg']"
14823,6,"['S/14823_Ch3.ome.jpg', 'S/14823_Ch4.ome.jpg', 'S/14823_Ch6.ome.jpg']"
23059,5,"['G2/23059_Ch3.ome.jpg', 'G2/23059_Ch4.ome.jpg', 'G2/23059_Ch6.ome.jpg']"
42443,4,"['G1/42443_Ch3.ome.jpg', 'G1/42443_Ch4.ome.jpg', 'G1/42443_Ch6.ome.jpg']"
44757,4,"['G1/44757_Ch3.ome.jpg', 'G1/44757_Ch4.ome.jpg', 'G1/44757_Ch6.ome.jpg']"
30628,6,"['S/30628_Ch3.ome.jpg', 'S/30628_Ch4.ome.jpg', 'S/30628_Ch6.ome.jpg']"
27201,4,"['G1/27201_Ch3.ome.jpg', 'G1/27201_Ch4.ome.jpg', 'G1/27201_Ch6.ome.jpg']"
15096,4,"['G1/15096_Ch3.ome.jpg', 'G1/15096_Ch4.ome.jpg', 'G1/15096_Ch6.ome.jpg']"
3428,4,"['G1/3428_Ch3.ome.jpg', 'G1/3428_Ch4.ome.jpg', 'G1/3428_Ch6.ome.jpg']"
8132,6,"['S/8132_Ch3.ome.jpg', 'S/8132_Ch4.ome.jpg', 'S/8132_Ch6.ome.jpg']"
43858,4,"['G1/43858_Ch3.ome.jpg', 'G1/43858_Ch4.ome.jpg', 'G1/43858_Ch6.ome.jpg']"
37039,4,"['G1/37039_Ch3.ome.jpg', 'G1/37039_Ch4.ome.jpg', 'G1/37039_Ch6.ome.jpg']"
42405,4,"['G1/42405_Ch3.ome.jpg', 'G1/42405_Ch4.ome.jpg', 'G1/42405_Ch6.ome.jpg']"
2238,5,"['G2/2238_Ch3.ome.jpg', 'G2/2238_Ch4.ome.jpg', 'G2/2238_Ch6.ome.jpg']"
8134,6,"['S/8134_Ch3.ome.jpg', 'S/8134_Ch4.ome.jpg', 'S/8134_Ch6.ome.jpg']"
9421,5,"['G2/9421_Ch3.ome.jpg', 'G2/9421_Ch4.ome.jpg', 'G2/9421_Ch6.ome.jpg']"
42936,5,"['G2/42936_Ch3.ome.jpg', 'G2/42936_Ch4.ome.jpg', 'G2/42936_Ch6.ome.jpg']"
27079,5,"['G2/27079_Ch3.ome.jpg', 'G2/27079_Ch4.ome.jpg', 'G2/27079_Ch6.ome.jpg']"
23046,5,"['G2/23046_Ch3.ome.jpg', 'G2/23046_Ch4.ome.jpg', 'G2/23046_Ch6.ome.jpg']"
6552,4,"['G1/6552_Ch3.ome.jpg', 'G1/6552_Ch4.ome.jpg', 'G1/6552_Ch6.ome.jpg']"
24609,4,"['G1/24609_Ch3.ome.jpg', 'G1/24609_Ch4.ome.jpg', 'G1/24609_Ch6.ome.jpg']"
34784,6,"['S/34784_Ch3.ome.jpg', 'S/34784_Ch4.ome.jpg', 'S/34784_Ch6.ome.jpg']"
5309,5,"['G2/5309_Ch3.ome.jpg', 'G2/5309_Ch4.ome.jpg', 'G2/5309_Ch6.ome.jpg']"
22568,4,"['G1/22568_Ch3.ome.jpg', 'G1/22568_Ch4.ome.jpg', 'G1/22568_Ch6.ome.jpg']"
40572,4,"['G1/40572_Ch3.ome.jpg', 'G1/40572_Ch4.ome.jpg', 'G1/40572_Ch6.ome.jpg']"
9643,5,"['G2/9643_Ch3.ome.jpg', 'G2/9643_Ch4.ome.jpg', 'G2/9643_Ch6.ome.jpg']"
26925,6,"['S/26925_Ch3.ome.jpg', 'S/26925_Ch4.ome.jpg', 'S/26925_Ch6.ome.jpg']"
32379,2,"['Prophase/32379_Ch3.ome.jpg', 'Prophase/32379_Ch4.ome.jpg', 'Prophase/32379_Ch6.ome.jpg']"
6114,4,"['G1/6114_Ch3.ome.jpg', 'G1/6114_Ch4.ome.jpg', 'G1/6114_Ch6.ome.jpg']"
47491,4,"['G1/47491_Ch3.ome.jpg', 'G1/47491_Ch4.ome.jpg', 'G1/47491_Ch6.ome.jpg']"
2692,4,"['G1/2692_Ch3.ome.jpg', 'G1/2692_Ch4.ome.jpg', 'G1/2692_Ch6.ome.jpg']"
17153,4,"['G1/17153_Ch3.ome.jpg', 'G1/17153_Ch4.ome.jpg', 'G1/17153_Ch6.ome.jpg']"
46076,2,"['Prophase/46076_Ch3.ome.jpg', 'Prophase/46076_Ch4.ome.jpg', 'Prophase/46076_Ch6.ome.jpg']"
44525,4,"['G1/44525_Ch3.ome.jpg', 'G1/44525_Ch4.ome.jpg', 'G1/44525_Ch6.ome.jpg']"
17506,5,"['G2/17506_Ch3.ome.jpg', 'G2/17506_Ch4.ome.jpg', 'G2/17506_Ch6.ome.jpg']"
37105,5,"['G2/37105_Ch3.ome.jpg', 'G2/37105_Ch4.ome.jpg', 'G2/37105_Ch6.ome.jpg']"
24106,4,"['G1/24106_Ch3.ome.jpg', 'G1/24106_Ch4.ome.jpg', 'G1/24106_Ch6.ome.jpg']"
35593,5,"['G2/35593_Ch3.ome.jpg', 'G2/35593_Ch4.ome.jpg', 'G2/35593_Ch6.ome.jpg']"
23259,5,"['G2/23259_Ch3.ome.jpg', 'G2/23259_Ch4.ome.jpg', 'G2/23259_Ch6.ome.jpg']"
12229,4,"['G1/12229_Ch3.ome.jpg', 'G1/12229_Ch4.ome.jpg', 'G1/12229_Ch6.ome.jpg']"
5712,5,"['G2/5712_Ch3.ome.jpg', 'G2/5712_Ch4.ome.jpg', 'G2/5712_Ch6.ome.jpg']"
23133,6,"['S/23133_Ch3.ome.jpg', 'S/23133_Ch4.ome.jpg', 'S/23133_Ch6.ome.jpg']"
17112,4,"['G1/17112_Ch3.ome.jpg', 'G1/17112_Ch4.ome.jpg', 'G1/17112_Ch6.ome.jpg']"
34464,4,"['G1/34464_Ch3.ome.jpg', 'G1/34464_Ch4.ome.jpg', 'G1/34464_Ch6.ome.jpg']"
27113,4,"['G1/27113_Ch3.ome.jpg', 'G1/27113_Ch4.ome.jpg', 'G1/27113_Ch6.ome.jpg']"
11037,5,"['G2/11037_Ch3.ome.jpg', 'G2/11037_Ch4.ome.jpg', 'G2/11037_Ch6.ome.jpg']"
35912,4,"['G1/35912_Ch3.ome.jpg', 'G1/35912_Ch4.ome.jpg', 'G1/35912_Ch6.ome.jpg']"
7671,4,"['G1/7671_Ch3.ome.jpg', 'G1/7671_Ch4.ome.jpg', 'G1/7671_Ch6.ome.jpg']"
15816,4,"['G1/15816_Ch3.ome.jpg', 'G1/15816_Ch4.ome.jpg', 'G1/15816_Ch6.ome.jpg']"
25865,4,"['G1/25865_Ch3.ome.jpg', 'G1/25865_Ch4.ome.jpg', 'G1/25865_Ch6.ome.jpg']"
23876,4,"['G1/23876_Ch3.ome.jpg', 'G1/23876_Ch4.ome.jpg', 'G1/23876_Ch6.ome.jpg']"
14654,6,"['S/14654_Ch3.ome.jpg', 'S/14654_Ch4.ome.jpg', 'S/14654_Ch6.ome.jpg']"
2625,5,"['G2/2625_Ch3.ome.jpg', 'G2/2625_Ch4.ome.jpg', 'G2/2625_Ch6.ome.jpg']"
29256,4,"['G1/29256_Ch3.ome.jpg', 'G1/29256_Ch4.ome.jpg', 'G1/29256_Ch6.ome.jpg']"
38763,6,"['S/38763_Ch3.ome.jpg', 'S/38763_Ch4.ome.jpg', 'S/38763_Ch6.ome.jpg']"
28846,4,"['G1/28846_Ch3.ome.jpg', 'G1/28846_Ch4.ome.jpg', 'G1/28846_Ch6.ome.jpg']"
22909,4,"['G1/22909_Ch3.ome.jpg', 'G1/22909_Ch4.ome.jpg', 'G1/22909_Ch6.ome.jpg']"
30747,4,"['G1/30747_Ch3.ome.jpg', 'G1/30747_Ch4.ome.jpg', 'G1/30747_Ch6.ome.jpg']"
5966,4,"['G1/5966_Ch3.ome.jpg', 'G1/5966_Ch4.ome.jpg', 'G1/5966_Ch6.ome.jpg']"
44140,5,"['G2/44140_Ch3.ome.jpg', 'G2/44140_Ch4.ome.jpg', 'G2/44140_Ch6.ome.jpg']"
32306,5,"['G2/32306_Ch3.ome.jpg', 'G2/32306_Ch4.ome.jpg', 'G2/32306_Ch6.ome.jpg']"
24735,4,"['G1/24735_Ch3.ome.jpg', 'G1/24735_Ch4.ome.jpg', 'G1/24735_Ch6.ome.jpg']"
31618,4,"['G1/31618_Ch3.ome.jpg', 'G1/31618_Ch4.ome.jpg', 'G1/31618_Ch6.ome.jpg']"
31895,6,"['S/31895_Ch3.ome.jpg', 'S/31895_Ch4.ome.jpg', 'S/31895_Ch6.ome.jpg']"
39935,4,"['G1/39935_Ch3.ome.jpg', 'G1/39935_Ch4.ome.jpg', 'G1/39935_Ch6.ome.jpg']"
62,2,"['Prophase/62_Ch3.ome.jpg', 'Prophase/62_Ch4.ome.jpg', 'Prophase/62_Ch6.ome.jpg']"
19397,4,"['G1/19397_Ch3.ome.jpg', 'G1/19397_Ch4.ome.jpg', 'G1/19397_Ch6.ome.jpg']"
6663,2,"['Prophase/6663_Ch3.ome.jpg', 'Prophase/6663_Ch4.ome.jpg', 'Prophase/6663_Ch6.ome.jpg']"
31687,5,"['G2/31687_Ch3.ome.jpg', 'G2/31687_Ch4.ome.jpg', 'G2/31687_Ch6.ome.jpg']"
39057,5,"['G2/39057_Ch3.ome.jpg', 'G2/39057_Ch4.ome.jpg', 'G2/39057_Ch6.ome.jpg']"
13082,4,"['G1/13082_Ch3.ome.jpg', 'G1/13082_Ch4.ome.jpg', 'G1/13082_Ch6.ome.jpg']"
48959,5,"['G2/48959_Ch3.ome.jpg', 'G2/48959_Ch4.ome.jpg', 'G2/48959_Ch6.ome.jpg']"
19499,5,"['G2/19499_Ch3.ome.jpg', 'G2/19499_Ch4.ome.jpg', 'G2/19499_Ch6.ome.jpg']"
12180,4,"['G1/12180_Ch3.ome.jpg', 'G1/12180_Ch4.ome.jpg', 'G1/12180_Ch6.ome.jpg']"
24047,4,"['G1/24047_Ch3.ome.jpg', 'G1/24047_Ch4.ome.jpg', 'G1/24047_Ch6.ome.jpg']"
38553,4,"['G1/38553_Ch3.ome.jpg', 'G1/38553_Ch4.ome.jpg', 'G1/38553_Ch6.ome.jpg']"
47047,6,"['S/47047_Ch3.ome.jpg', 'S/47047_Ch4.ome.jpg', 'S/47047_Ch6.ome.jpg']"
43715,4,"['G1/43715_Ch3.ome.jpg', 'G1/43715_Ch4.ome.jpg', 'G1/43715_Ch6.ome.jpg']"
1597,4,"['G1/1597_Ch3.ome.jpg', 'G1/1597_Ch4.ome.jpg', 'G1/1597_Ch6.ome.jpg']"
28532,4,"['G1/28532_Ch3.ome.jpg', 'G1/28532_Ch4.ome.jpg', 'G1/28532_Ch6.ome.jpg']"
33341,4,"['G1/33341_Ch3.ome.jpg', 'G1/33341_Ch4.ome.jpg', 'G1/33341_Ch6.ome.jpg']"
7533,5,"['G2/7533_Ch3.ome.jpg', 'G2/7533_Ch4.ome.jpg', 'G2/7533_Ch6.ome.jpg']"
35315,4,"['G1/35315_Ch3.ome.jpg', 'G1/35315_Ch4.ome.jpg', 'G1/35315_Ch6.ome.jpg']"
19648,5,"['G2/19648_Ch3.ome.jpg', 'G2/19648_Ch4.ome.jpg', 'G2/19648_Ch6.ome.jpg']"
43032,4,"['G1/43032_Ch3.ome.jpg', 'G1/43032_Ch4.ome.jpg', 'G1/43032_Ch6.ome.jpg']"
36378,4,"['G1/36378_Ch3.ome.jpg', 'G1/36378_Ch4.ome.jpg', 'G1/36378_Ch6.ome.jpg']"
43705,5,"['G2/43705_Ch3.ome.jpg', 'G2/43705_Ch4.ome.jpg', 'G2/43705_Ch6.ome.jpg']"
41865,4,"['G1/41865_Ch3.ome.jpg', 'G1/41865_Ch4.ome.jpg', 'G1/41865_Ch6.ome.jpg']"
7084,6,"['S/7084_Ch3.ome.jpg', 'S/7084_Ch4.ome.jpg', 'S/7084_Ch6.ome.jpg']"
19608,4,"['G1/19608_Ch3.ome.jpg', 'G1/19608_Ch4.ome.jpg', 'G1/19608_Ch6.ome.jpg']"
29066,4,"['G1/29066_Ch3.ome.jpg', 'G1/29066_Ch4.ome.jpg', 'G1/29066_Ch6.ome.jpg']"
8326,4,"['G1/8326_Ch3.ome.jpg', 'G1/8326_Ch4.ome.jpg', 'G1/8326_Ch6.ome.jpg']"
21471,5,"['G2/21471_Ch3.ome.jpg', 'G2/21471_Ch4.ome.jpg', 'G2/21471_Ch6.ome.jpg']"
14333,6,"['S/14333_Ch3.ome.jpg', 'S/14333_Ch4.ome.jpg', 'S/14333_Ch6.ome.jpg']"
26205,6,"['S/26205_Ch3.ome.jpg', 'S/26205_Ch4.ome.jpg', 'S/26205_Ch6.ome.jpg']"
19822,5,"['G2/19822_Ch3.ome.jpg', 'G2/19822_Ch4.ome.jpg', 'G2/19822_Ch6.ome.jpg']"
29489,6,"['S/29489_Ch3.ome.jpg', 'S/29489_Ch4.ome.jpg', 'S/29489_Ch6.ome.jpg']"
5550,4,"['G1/5550_Ch3.ome.jpg', 'G1/5550_Ch4.ome.jpg', 'G1/5550_Ch6.ome.jpg']"
30957,6,"['S/30957_Ch3.ome.jpg', 'S/30957_Ch4.ome.jpg', 'S/30957_Ch6.ome.jpg']"
24893,4,"['G1/24893_Ch3.ome.jpg', 'G1/24893_Ch4.ome.jpg', 'G1/24893_Ch6.ome.jpg']"
20178,4,"['G1/20178_Ch3.ome.jpg', 'G1/20178_Ch4.ome.jpg', 'G1/20178_Ch6.ome.jpg']"
24672,5,"['G2/24672_Ch3.ome.jpg', 'G2/24672_Ch4.ome.jpg', 'G2/24672_Ch6.ome.jpg']"
42845,6,"['S/42845_Ch3.ome.jpg', 'S/42845_Ch4.ome.jpg', 'S/42845_Ch6.ome.jpg']"
19765,6,"['S/19765_Ch3.ome.jpg', 'S/19765_Ch4.ome.jpg', 'S/19765_Ch6.ome.jpg']"
26529,6,"['S/26529_Ch3.ome.jpg', 'S/26529_Ch4.ome.jpg', 'S/26529_Ch6.ome.jpg']"
41986,4,"['G1/41986_Ch3.ome.jpg', 'G1/41986_Ch4.ome.jpg', 'G1/41986_Ch6.ome.jpg']"
40768,4,"['G1/40768_Ch3.ome.jpg', 'G1/40768_Ch4.ome.jpg', 'G1/40768_Ch6.ome.jpg']"
43879,4,"['G1/43879_Ch3.ome.jpg', 'G1/43879_Ch4.ome.jpg', 'G1/43879_Ch6.ome.jpg']"
20862,6,"['S/20862_Ch3.ome.jpg', 'S/20862_Ch4.ome.jpg', 'S/20862_Ch6.ome.jpg']"
29169,4,"['G1/29169_Ch3.ome.jpg', 'G1/29169_Ch4.ome.jpg', 'G1/29169_Ch6.ome.jpg']"
20375,5,"['G2/20375_Ch3.ome.jpg', 'G2/20375_Ch4.ome.jpg', 'G2/20375_Ch6.ome.jpg']"
17700,4,"['G1/17700_Ch3.ome.jpg', 'G1/17700_Ch4.ome.jpg', 'G1/17700_Ch6.ome.jpg']"
6146,5,"['G2/6146_Ch3.ome.jpg', 'G2/6146_Ch4.ome.jpg', 'G2/6146_Ch6.ome.jpg']"
47133,6,"['S/47133_Ch3.ome.jpg', 'S/47133_Ch4.ome.jpg', 'S/47133_Ch6.ome.jpg']"
48033,6,"['S/48033_Ch3.ome.jpg', 'S/48033_Ch4.ome.jpg', 'S/48033_Ch6.ome.jpg']"
12817,5,"['G2/12817_Ch3.ome.jpg', 'G2/12817_Ch4.ome.jpg', 'G2/12817_Ch6.ome.jpg']"
2287,6,"['S/2287_Ch3.ome.jpg', 'S/2287_Ch4.ome.jpg', 'S/2287_Ch6.ome.jpg']"
30014,6,"['S/30014_Ch3.ome.jpg', 'S/30014_Ch4.ome.jpg', 'S/30014_Ch6.ome.jpg']"
35491,4,"['G1/35491_Ch3.ome.jpg', 'G1/35491_Ch4.ome.jpg', 'G1/35491_Ch6.ome.jpg']"
32217,4,"['G1/32217_Ch3.ome.jpg', 'G1/32217_Ch4.ome.jpg', 'G1/32217_Ch6.ome.jpg']"
31268,4,"['G1/31268_Ch3.ome.jpg', 'G1/31268_Ch4.ome.jpg', 'G1/31268_Ch6.ome.jpg']"
3034,5,"['G2/3034_Ch3.ome.jpg', 'G2/3034_Ch4.ome.jpg', 'G2/3034_Ch6.ome.jpg']"
44001,5,"['G2/44001_Ch3.ome.jpg', 'G2/44001_Ch4.ome.jpg', 'G2/44001_Ch6.ome.jpg']"
10731,4,"['G1/10731_Ch3.ome.jpg', 'G1/10731_Ch4.ome.jpg', 'G1/10731_Ch6.ome.jpg']"
23321,6,"['S/23321_Ch3.ome.jpg', 'S/23321_Ch4.ome.jpg', 'S/23321_Ch6.ome.jpg']"
43972,4,"['G1/43972_Ch3.ome.jpg', 'G1/43972_Ch4.ome.jpg', 'G1/43972_Ch6.ome.jpg']"
22925,2,"['Prophase/22925_Ch3.ome.jpg', 'Prophase/22925_Ch4.ome.jpg', 'Prophase/22925_Ch6.ome.jpg']"
9896,4,"['G1/9896_Ch3.ome.jpg', 'G1/9896_Ch4.ome.jpg', 'G1/9896_Ch6.ome.jpg']"
21010,4,"['G1/21010_Ch3.ome.jpg', 'G1/21010_Ch4.ome.jpg', 'G1/21010_Ch6.ome.jpg']"
28124,5,"['G2/28124_Ch3.ome.jpg', 'G2/28124_Ch4.ome.jpg', 'G2/28124_Ch6.ome.jpg']"
16405,4,"['G1/16405_Ch3.ome.jpg', 'G1/16405_Ch4.ome.jpg', 'G1/16405_Ch6.ome.jpg']"
322,5,"['G2/322_Ch3.ome.jpg', 'G2/322_Ch4.ome.jpg', 'G2/322_Ch6.ome.jpg']"
2967,6,"['S/2967_Ch3.ome.jpg', 'S/2967_Ch4.ome.jpg', 'S/2967_Ch6.ome.jpg']"
13989,6,"['S/13989_Ch3.ome.jpg', 'S/13989_Ch4.ome.jpg', 'S/13989_Ch6.ome.jpg']"
43751,5,"['G2/43751_Ch3.ome.jpg', 'G2/43751_Ch4.ome.jpg', 'G2/43751_Ch6.ome.jpg']"
37688,4,"['G1/37688_Ch3.ome.jpg', 'G1/37688_Ch4.ome.jpg', 'G1/37688_Ch6.ome.jpg']"
39217,2,"['Prophase/39217_Ch3.ome.jpg', 'Prophase/39217_Ch4.ome.jpg', 'Prophase/39217_Ch6.ome.jpg']"
33852,5,"['G2/33852_Ch3.ome.jpg', 'G2/33852_Ch4.ome.jpg', 'G2/33852_Ch6.ome.jpg']"
