cat,image_name,ratio
5,170721_K09_1_184_503.png,0.223
10,170721_O12_2_413_1062.png,0.2529
0,170721_P04_3_816_998.png,0.5792
0,170721_I05_4_1035_406.png,0.9815
0,170721_K01_4_1064_1239.png,1.4331
10,170721_M12_4_986_441.png,0.3982
10,170721_L14_4_255_382.png,0.4639
20,170721_L21_3_468_1032.png,0.3588
5,170721_M10_2_195_993.png,0.442
0,170721_P01_1_674_1134.png,1.2086
5,170721_J07_2_1267_508.png,0.2746
0,170721_L05_3_710_1162.png,1.3135
5,170721_M07_4_749_818.png,0.643
20,170721_L21_1_348_998.png,0.2628
0,170721_I05_1_853_1108.png,1.21
0,170721_N03_2_487_914.png,1.1927
0,170721_K01_1_860_620.png,0.9006
0,170721_O04_2_385_903.png,0.7265
20,170721_P22_2_364_440.png,0.2577
5,170721_N08_1_332_877.png,0.2704
20,170721_M22_4_1175_1134.png,0.3849
0,170721_K04_4_601_541.png,1.2772
0,170721_N05_1_656_958.png,1.4957
20,170721_M21_3_340_310.png,0.4046
10,170721_J11_1_423_796.png,0.3098
0,170721_P01_4_721_539.png,0.6149
10,170721_N11_4_1248_1270.png,0.2029
5,170721_M09_2_550_188.png,0.3409
0,170721_L01_1_1235_708.png,0.3213
5,170721_I09_1_422_530.png,0.3427
5,170721_M08_3_1092_301.png,0.5229
0,170721_L04_3_289_342.png,1.386
5,170721_L06_4_134_958.png,0.1452
5,170721_K06_4_858_293.png,0.2469
10,170721_K15_2_845_627.png,0.4626
20,170721_P24_2_602_417.png,0.316
20,170721_O23_4_790_965.png,0.2624
10,170721_K12_1_144_660.png,0.3044
20,170721_I21_2_791_935.png,0.4477
20,170721_M21_4_240_434.png,0.4002
10,170721_M13_2_455_554.png,0.2037
5,170721_N10_3_236_368.png,0.1235
5,170721_K09_2_1213_539.png,0.545
20,170721_N24_2_1013_704.png,0.2132
5,170721_I06_1_213_292.png,0.2608
20,170721_L23_4_531_1026.png,0.2438
0,170721_L01_4_537_693.png,0.6898
0,170721_L05_2_1200_903.png,1.1695
0,170721_O01_2_655_792.png,0.9869
0,170721_L04_3_334_1174.png,0.5492
5,170721_N07_4_235_473.png,0.1389
10,170721_J13_1_316_1112.png,0.5346
20,170721_J23_1_464_656.png,0.3701
5,170721_L07_4_971_526.png,0.3516
20,170721_M22_4_873_1241.png,0.3265
0,170721_K01_3_1129_407.png,0.9846
20,170721_P23_2_635_209.png,0.1463
5,170721_P09_3_1042_867.png,0.2505
20,170721_K21_4_190_1057.png,0.2164
20,170721_J22_3_479_1071.png,0.4564
5,170721_J08_1_881_470.png,0.2852
20,170721_M23_4_592_163.png,0.4647
5,170721_I07_1_728_921.png,0.3714
20,170721_J24_4_863_430.png,0.4505
10,170721_J14_4_366_433.png,0.3111
0,170721_M03_4_610_1181.png,0.7913
5,170721_L07_2_279_661.png,0.2651
0,170721_I05_2_734_394.png,1.2331
10,170721_P13_2_776_560.png,0.4585
10,170721_K12_3_1220_253.png,0.276
5,170721_P08_4_901_921.png,0.2002
20,170721_I21_1_1230_1095.png,0.3351
5,170721_P06_1_823_156.png,0.3664
0,170721_J03_4_317_565.png,1.1914
5,170721_I10_3_433_1013.png,0.2758
0,170721_P01_2_705_839.png,0.7884
5,170721_J08_3_1175_1074.png,0.521
0,170721_I01_3_1208_224.png,1.4042
0,170721_I01_2_687_882.png,1.214
10,170721_N14_2_268_245.png,0.5356
5,170721_N10_2_845_356.png,0.4678
0,170721_N04_2_264_245.png,1.6333
20,170721_I23_2_245_273.png,0.265
5,170721_O07_1_174_319.png,0.1949
0,170721_K02_2_231_716.png,1.0767
10,170721_M11_3_706_401.png,0.1996
5,170721_I10_1_406_510.png,0.4539
20,170721_N22_3_1136_1215.png,0.2432
5,170721_J07_2_997_363.png,0.3386
5,170721_O08_4_817_260.png,0.2556
20,170721_I24_2_723_523.png,0.2515
10,170721_I12_3_1256_516.png,0.4729
5,170721_J10_2_660_605.png,0.2322
5,170721_O07_2_266_766.png,0.2085
20,170721_N23_2_739_534.png,0.3399
10,170721_N15_4_470_396.png,0.1371
5,170721_L10_2_745_1071.png,0.3819
0,170721_M03_1_1106_721.png,1.1255
20,170721_L24_1_996_453.png,0.2407
5,170721_P10_4_1146_1018.png,0.9076
0,170721_I03_4_187_1076.png,0.7876
20,170721_J24_4_1077_1148.png,0.2168
5,170721_N07_3_264_237.png,0.1429
5,170721_L06_4_684_493.png,0.3762
0,170721_M01_4_1103_881.png,0.6693
20,170721_L22_3_793_642.png,0.3156
5,170721_I09_1_153_1162.png,0.123
5,170721_O06_1_1249_130.png,0.3756
5,170721_O08_3_186_992.png,0.1835
0,170721_N04_2_265_248.png,1.6363
5,170721_P07_3_1023_364.png,0.2455
20,170721_M24_3_476_1103.png,0.361
10,170721_N14_2_1116_204.png,0.887
10,170721_N11_2_132_1087.png,0.1671
5,170721_O08_4_1185_784.png,0.2513
10,170721_P14_1_869_578.png,0.1889
0,170721_L01_3_676_163.png,0.9109
0,170721_J01_3_1060_1156.png,0.473
20,170721_K22_2_978_1064.png,0.2499
0,170721_M03_4_1055_258.png,0.7296
0,170721_K05_4_875_317.png,0.8199
0,170721_O01_2_234_939.png,0.6669
0,170721_I04_3_544_305.png,1.2028
0,170721_I03_1_351_1257.png,0.7882
5,170721_K07_4_499_1142.png,0.6502
5,170721_O10_1_328_1174.png,0.5982
5,170721_I08_1_329_930.png,0.177
0,170721_M04_1_155_620.png,1.5752
5,170721_M10_2_1196_647.png,0.6523
10,170721_J12_1_303_926.png,0.3114
0,170721_M01_1_436_323.png,1.437
0,170721_M04_3_997_823.png,1.6133
0,170721_K01_3_288_713.png,1.1577
20,170721_N21_3_1079_386.png,0.4526
5,170721_N08_1_462_660.png,0.2468
0,170721_K02_3_1120_136.png,1.1804
20,170721_J23_2_378_206.png,0.4008
20,170721_O23_1_528_222.png,0.5248
5,170721_P08_4_628_285.png,0.21
0,170721_L05_4_180_762.png,1.4502
0,170721_N04_1_1200_1150.png,1.2323
5,170721_N08_4_912_1168.png,0.2377
5,170721_K08_2_162_949.png,0.2438
10,170721_L15_1_1092_811.png,0.6666
5,170721_P10_4_1050_1028.png,0.2824
20,170721_K24_1_1226_910.png,0.5148
20,170721_O21_1_838_137.png,0.499
20,170721_I22_2_295_631.png,0.2514
10,170721_K11_4_562_1089.png,0.286
5,170721_K06_2_600_195.png,0.2503
0,170721_P01_1_273_630.png,0.5324
20,170721_L24_4_1151_784.png,0.3472
10,170721_O12_1_539_1175.png,0.4889
20,170721_K24_4_1112_897.png,0.2704
10,170721_M12_2_379_810.png,0.2563
10,170721_N14_2_272_457.png,0.5722
5,170721_L08_2_1267_599.png,0.38
10,170721_K15_1_190_252.png,0.3633
0,170721_N04_2_263_246.png,1.6395
20,170721_O24_3_1115_1041.png,0.2701
5,170721_J10_2_1012_717.png,0.3069
5,170721_K09_2_132_346.png,0.2541
20,170721_I23_3_477_1029.png,0.2043
10,170721_K15_2_460_718.png,0.2682
5,170721_N08_1_656_374.png,0.3038
5,170721_I07_2_661_738.png,0.4111
0,170721_J03_2_230_575.png,0.7326
10,170721_M11_4_951_961.png,0.3092
10,170721_N14_3_207_328.png,0.2899
0,170721_L04_2_792_481.png,1.1335
0,170721_J02_3_1227_456.png,0.697
5,170721_L09_4_526_1031.png,0.3937
0,170721_N01_1_1225_336.png,0.497
0,170721_J05_3_1015_261.png,1.2696
10,170721_I13_3_1108_1040.png,0.276
5,170721_K09_1_810_750.png,0.7133
20,170721_K23_3_131_525.png,0.2173
5,170721_K06_3_561_572.png,0.18
5,170721_L08_3_779_564.png,0.3698
10,170721_L12_1_302_435.png,0.3191
0,170721_N04_2_260_252.png,1.6333
10,170721_L11_2_601_518.png,0.2853
10,170721_N14_1_171_176.png,0.3224
0,170721_J02_3_1012_1147.png,0.7477
10,170721_J11_4_450_290.png,0.2083
10,170721_L13_2_194_1151.png,0.1876
5,170721_P07_1_960_770.png,0.2607
0,170721_L05_3_570_757.png,0.9486
10,170721_L11_1_910_434.png,0.2323
0,170721_L01_3_820_471.png,1.0998
20,170721_M21_2_1058_822.png,0.4762
0,170721_J04_3_735_482.png,1.1957
5,170721_I10_3_988_1012.png,0.1537
5,170721_L09_4_835_619.png,0.624
20,170721_K23_3_1142_1159.png,0.4
0,170721_L04_3_941_761.png,0.7764
5,170721_M09_1_146_148.png,0.8375
20,170721_O21_2_767_338.png,0.2372
0,170721_L01_2_853_685.png,0.9228
20,170721_I22_3_415_748.png,0.3915
0,170721_N01_1_299_1268.png,0.4315
5,170721_J08_3_1230_599.png,0.4056
10,170721_M15_2_1193_1196.png,0.414
10,170721_P15_2_259_1021.png,0.2361
0,170721_J02_3_1138_682.png,0.6172
0,170721_I04_1_864_167.png,1.5862
0,170721_J02_3_1221_137.png,0.6817
20,170721_N22_3_176_964.png,0.1766
10,170721_M14_3_882_807.png,0.1692
10,170721_I15_4_274_462.png,0.4008
10,170721_P15_3_179_902.png,0.1517
20,170721_I22_2_1203_468.png,0.1685
5,170721_P07_2_843_1143.png,0.2042
0,170721_M04_3_606_618.png,0.9579
10,170721_J12_1_586_200.png,0.3754
5,170721_P08_2_312_384.png,0.2424
20,170721_I21_4_1264_1090.png,0.3146
0,170721_K01_1_1255_1002.png,0.5205
10,170721_O11_2_952_1095.png,0.1914
10,170721_N15_4_1019_854.png,0.3892
0,170721_P03_3_874_206.png,0.954
20,170721_N21_1_1025_408.png,0.3224
20,170721_K22_2_833_620.png,0.6989
5,170721_M07_2_492_884.png,0.4356
0,170721_I05_1_151_1220.png,0.9549
0,170721_J05_2_747_833.png,1.2474
5,170721_J08_1_925_912.png,0.3102
0,170721_K01_1_1021_573.png,0.6534
0,170721_O03_3_693_216.png,0.7987
20,170721_N21_1_177_300.png,0.4237
0,170721_O04_4_962_284.png,1.1344
20,170721_O22_4_359_520.png,0.6288
5,170721_P10_1_799_757.png,0.2732
5,170721_L08_2_528_511.png,0.9326
0,170721_N04_2_263_254.png,1.6395
20,170721_N24_1_1056_1256.png,0.2082
20,170721_P21_2_785_594.png,0.4314
0,170721_I05_4_706_942.png,0.9644
10,170721_O13_1_997_431.png,0.5801
0,170721_L02_3_581_929.png,1.1986
0,170721_N01_3_668_586.png,1.123
10,170721_M13_4_1205_656.png,0.9432
0,170721_J03_4_696_226.png,0.8848
5,170721_K07_2_864_278.png,0.2731
5,170721_K10_2_649_1161.png,0.3059
0,170721_M03_1_1096_1177.png,0.6262
5,170721_P10_2_764_329.png,0.2762
0,170721_N01_2_364_746.png,0.72
0,170721_N02_1_785_760.png,0.894
5,170721_I10_4_978_567.png,0.371
10,170721_I14_3_397_444.png,0.2511
5,170721_L08_2_938_556.png,0.3262
20,170721_O24_4_481_564.png,0.3039
0,170721_I05_4_416_815.png,1.3027
0,170721_N02_2_962_239.png,1.3757
5,170721_K07_4_499_1143.png,0.6501
10,170721_O11_3_688_466.png,0.408
5,170721_L09_2_1166_654.png,0.2662
0,170721_L02_1_1056_1016.png,0.2286
10,170721_P15_1_226_288.png,0.3399
5,170721_N09_2_1081_610.png,0.336
10,170721_K13_2_403_1226.png,0.4296
10,170721_I11_3_589_1097.png,0.2431
0,170721_L04_4_1181_280.png,0.5852
5,170721_I10_2_607_722.png,0.3277
5,170721_L10_2_572_185.png,0.3177
10,170721_L13_1_875_706.png,0.3015
0,170721_P04_1_199_642.png,1.1589
5,170721_L10_2_1027_1033.png,0.3452
20,170721_L23_2_1237_439.png,0.469
20,170721_O24_4_921_631.png,0.3453
20,170721_J24_1_674_296.png,0.2565
5,170721_K09_2_196_722.png,0.9409
20,170721_K22_4_652_712.png,0.2899
5,170721_L07_3_935_1000.png,0.5429
10,170721_N13_2_795_290.png,0.4483
10,170721_O13_3_1201_759.png,0.6304
10,170721_I11_2_767_225.png,0.4914
5,170721_K08_2_430_775.png,0.2825
0,170721_K04_3_1163_294.png,0.9065
10,170721_L11_4_540_415.png,0.4525
10,170721_I12_1_594_1141.png,0.3172
10,170721_P14_1_346_198.png,0.3008
0,170721_N03_2_589_454.png,1.2024
5,170721_K09_1_143_957.png,0.2033
10,170721_P12_1_822_1191.png,0.2154
20,170721_N21_3_762_300.png,0.2846
0,170721_N02_3_394_272.png,1.4876
10,170721_J12_3_1090_430.png,0.373
0,170721_N04_2_259_246.png,1.6333
0,170721_L05_1_380_187.png,1.3484
10,170721_L12_4_151_1010.png,0.2253
0,170721_J04_3_1259_409.png,0.8715
0,170721_I03_1_310_853.png,1.2431
5,170721_K09_3_261_177.png,0.4703
0,170721_I04_1_708_1088.png,1.4397
10,170721_L11_3_427_195.png,0.206
5,170721_L08_3_254_840.png,0.2607
20,170721_J24_3_640_1075.png,0.2118
0,170721_P02_3_198_594.png,0.3048
10,170721_P11_1_808_955.png,0.1586
10,170721_I15_1_640_615.png,0.2356
0,170721_N03_4_958_538.png,0.7056
5,170721_K09_4_202_494.png,0.298
20,170721_N24_4_953_1036.png,0.196
10,170721_L13_2_1183_600.png,0.343
5,170721_M09_4_789_151.png,0.427
20,170721_L21_1_576_630.png,0.4815
5,170721_O10_4_229_1253.png,0.2947
5,170721_P08_3_669_1048.png,0.3127
10,170721_K11_2_1093_981.png,0.4079
5,170721_O09_1_664_654.png,0.3791
20,170721_N22_1_510_1248.png,0.5021
5,170721_O07_4_855_731.png,0.2789
10,170721_I12_2_498_468.png,0.36
10,170721_P12_4_162_1136.png,0.3047
20,170721_I24_1_476_734.png,0.26
5,170721_M07_4_211_1030.png,0.1726
5,170721_K09_2_651_1268.png,0.5367
20,170721_J21_4_1186_445.png,0.4019
0,170721_J04_2_830_218.png,0.4689
0,170721_L02_2_627_497.png,1.5795
0,170721_P02_4_343_1240.png,0.3039
20,170721_O22_3_917_1031.png,0.4232
0,170721_N02_4_139_954.png,0.3997
5,170721_K06_4_829_990.png,0.2838
5,170721_J06_4_644_159.png,0.3874
0,170721_L05_3_246_230.png,1.3184
0,170721_I05_2_1110_1205.png,0.9049
0,170721_O01_4_150_287.png,0.9593
5,170721_K08_1_770_595.png,0.5022
10,170721_N12_3_430_434.png,0.2485
5,170721_O07_3_1057_401.png,0.2871
5,170721_K09_2_1093_282.png,0.2863
0,170721_N05_2_579_1098.png,1.2753
20,170721_K23_4_963_258.png,0.2886
10,170721_O12_4_330_424.png,0.2078
20,170721_O23_1_399_435.png,0.2823
20,170721_N23_3_144_268.png,0.3584
0,170721_K01_4_669_1120.png,0.9687
10,170721_J12_3_1006_696.png,0.3577
5,170721_N06_4_804_406.png,0.3333
10,170721_J14_3_399_186.png,0.3237
5,170721_P10_1_1115_357.png,0.4037
0,170721_I05_4_1227_1140.png,1.265
10,170721_L13_4_1068_1078.png,0.3252
10,170721_K14_3_608_396.png,0.9394
10,170721_J13_1_1158_605.png,0.2931
5,170721_O07_4_1132_560.png,0.9294
10,170721_L14_2_793_926.png,0.7377
20,170721_M24_2_1191_948.png,0.3419
10,170721_I15_2_740_168.png,0.354
0,170721_O02_1_303_720.png,1.163
5,170721_I08_2_642_568.png,0.3295
0,170721_K02_3_216_302.png,1.2732
20,170721_L24_2_130_297.png,0.235
20,170721_K22_1_635_614.png,0.2871
10,170721_O11_1_414_290.png,0.2681
20,170721_I24_4_645_1157.png,0.3455
20,170721_J22_3_264_565.png,0.3994
20,170721_N24_2_1016_1058.png,0.5208
10,170721_L14_4_981_334.png,0.3255
0,170721_L04_2_375_663.png,1.1935
20,170721_P21_3_1245_1109.png,0.1656
0,170721_J02_1_684_1142.png,0.9993
0,170721_J04_3_463_914.png,1.5222
5,170721_N08_3_832_829.png,0.387
20,170721_L23_1_714_1059.png,0.3342
10,170721_P15_4_299_575.png,0.132
0,170721_P05_4_695_1015.png,1.1233
0,170721_K05_3_1104_1228.png,0.7433
0,170721_P02_4_163_518.png,1.0949
5,170721_L10_3_1221_1014.png,0.308
10,170721_I15_4_1219_899.png,0.3588
10,170721_I13_1_580_864.png,0.5145
10,170721_M13_4_781_453.png,0.2662
5,170721_P08_4_153_893.png,0.1851
5,170721_L09_2_156_583.png,0.4895
10,170721_O15_3_157_635.png,0.3238
5,170721_O08_3_836_771.png,0.368
5,170721_K08_2_1009_1040.png,0.3664
10,170721_L14_3_154_1066.png,0.2088
0,170721_P04_3_569_253.png,1.0988
0,170721_P01_2_682_515.png,0.8226
5,170721_K08_1_301_884.png,0.3236
10,170721_J13_3_309_378.png,0.1956
0,170721_I04_4_1113_569.png,1.1623
10,170721_P12_1_910_725.png,0.25
10,170721_O11_4_558_391.png,0.2672
10,170721_K15_2_865_751.png,0.3675
10,170721_N14_3_422_1013.png,0.5776
10,170721_J14_1_580_1021.png,0.2503
0,170721_M03_3_480_830.png,0.4306
20,170721_L22_1_605_520.png,0.5627
5,170721_J06_4_568_1013.png,0.3125
5,170721_L09_1_885_1112.png,0.2743
20,170721_M24_4_1194_314.png,0.5969
5,170721_K10_4_338_1243.png,0.2035
5,170721_N06_2_1253_655.png,0.3358
10,170721_L12_1_450_516.png,0.2511
10,170721_I12_1_338_280.png,0.4434
20,170721_J24_3_834_779.png,0.2047
10,170721_P13_2_803_1019.png,0.2779
5,170721_L07_3_400_772.png,0.284
10,170721_N13_2_757_953.png,0.7467
5,170721_M08_1_711_1043.png,0.3573
10,170721_P15_2_738_661.png,0.4862
0,170721_N04_4_848_909.png,1.4088
10,170721_P12_1_367_938.png,0.3679
10,170721_I14_4_749_528.png,0.23
10,170721_O14_2_521_555.png,0.3908
0,170721_I03_1_971_136.png,1.4218
5,170721_O08_4_932_212.png,0.4501
20,170721_M24_2_1021_447.png,0.3042
5,170721_L10_2_198_1210.png,0.1901
0,170721_O01_4_891_153.png,1.3051
0,170721_J03_2_1077_938.png,0.697
0,170721_L03_3_961_978.png,0.9747
0,170721_L03_3_682_1123.png,1.2706
5,170721_O08_1_514_211.png,0.1569
5,170721_P08_1_922_788.png,0.2848
5,170721_N06_2_928_267.png,0.2576
0,170721_I04_4_756_795.png,0.8795
0,170721_J01_4_440_881.png,0.9843
20,170721_O21_3_1059_366.png,0.3664
10,170721_O14_4_422_939.png,0.493
0,170721_N04_1_1015_206.png,0.988
5,170721_M09_1_355_183.png,0.3121
10,170721_P13_3_947_336.png,0.2297
0,170721_N05_1_971_756.png,0.9018
0,170721_P03_4_573_991.png,0.8167
0,170721_O04_2_920_764.png,1.1722
10,170721_L13_2_1251_1213.png,0.8406
20,170721_I23_3_696_853.png,0.6396
10,170721_L15_4_655_1251.png,0.6168
5,170721_I10_3_557_972.png,0.3432
5,170721_N08_4_486_476.png,0.4445
0,170721_O05_1_1144_621.png,0.9208
0,170721_K05_3_875_717.png,1.1359
5,170721_O09_2_1082_1076.png,0.2657
10,170721_O14_3_1069_987.png,0.4002
0,170721_I05_1_499_638.png,0.9292
0,170721_L03_3_1247_878.png,0.7513
5,170721_K09_1_191_143.png,0.7122
20,170721_O22_2_1157_346.png,0.4358
5,170721_P09_2_628_755.png,0.2671
0,170721_K02_3_1237_1251.png,1.1038
20,170721_K23_2_542_684.png,0.396
5,170721_K07_4_492_1138.png,0.8286
5,170721_P10_1_310_802.png,0.4415
20,170721_L21_3_617_1022.png,0.2619
10,170721_M14_3_406_504.png,0.3347
10,170721_N11_1_141_715.png,0.3376
10,170721_N13_2_1184_430.png,0.513
20,170721_N21_1_1221_405.png,0.3363
20,170721_J21_2_1173_175.png,0.4787
0,170721_K02_4_194_1108.png,1.1657
10,170721_L11_2_1258_141.png,0.3931
0,170721_I01_1_867_676.png,0.9842
0,170721_I02_3_563_330.png,1.1867
0,170721_O02_1_283_249.png,0.9696
0,170721_I02_2_868_288.png,0.8011
0,170721_L01_1_1058_364.png,0.4113
10,170721_L12_2_266_538.png,0.2026
10,170721_K15_4_907_1149.png,0.3725
5,170721_P07_3_1271_992.png,0.3605
20,170721_L24_2_1245_1103.png,0.2326
10,170721_M13_3_1079_924.png,0.2565
0,170721_N01_1_463_874.png,0.498
0,170721_O03_4_149_265.png,1.0839
10,170721_P12_3_989_408.png,0.2325
5,170721_L09_4_920_778.png,0.4208
0,170721_L01_2_1121_508.png,0.501
20,170721_O24_1_364_173.png,0.6306
20,170721_I22_2_903_675.png,0.3936
0,170721_L01_1_404_1268.png,1.2837
10,170721_L11_4_1031_164.png,0.3584
0,170721_N04_2_266_246.png,1.6465
5,170721_N09_4_660_556.png,0.2897
5,170721_I10_3_736_548.png,0.1708
20,170721_M24_4_983_191.png,0.3382
0,170721_M05_4_521_1212.png,0.7618
5,170721_O10_1_487_382.png,0.4142
20,170721_I24_4_749_654.png,0.4236
10,170721_I11_4_181_444.png,0.4299
10,170721_L14_3_451_215.png,0.318
10,170721_P12_1_1034_1200.png,0.244
5,170721_J08_3_1165_245.png,0.4929
10,170721_J11_3_552_325.png,0.1258
5,170721_I07_2_755_627.png,0.4025
0,170721_J01_1_354_1104.png,1.1631
0,170721_L02_4_654_634.png,0.9162
0,170721_K04_2_1033_134.png,1.5313
20,170721_L23_1_1234_209.png,0.3049
10,170721_P15_4_480_599.png,0.1927
5,170721_N06_4_687_584.png,0.2918
0,170721_K02_4_609_1044.png,1.1495
5,170721_K08_4_1174_897.png,0.2178
0,170721_J04_4_465_1135.png,1.5767
20,170721_M22_1_938_826.png,0.2686
20,170721_M22_2_1104_482.png,0.4771
0,170721_K01_2_608_328.png,0.5131
5,170721_J07_1_945_178.png,0.3363
0,170721_N04_1_1259_654.png,1.2524
20,170721_L22_1_472_622.png,0.586
20,170721_N23_1_395_668.png,0.2604
0,170721_I01_3_365_683.png,0.8262
5,170721_K07_4_488_1148.png,0.649
10,170721_I11_1_706_1067.png,0.2544
10,170721_M11_3_326_409.png,0.2091
5,170721_L07_4_903_618.png,0.3378
0,170721_P05_3_272_835.png,0.3746
5,170721_K07_4_824_318.png,0.3294
0,170721_L01_2_608_815.png,0.9226
20,170721_L22_4_903_160.png,0.4141
10,170721_I11_4_510_950.png,0.3319
0,170721_I04_4_185_654.png,1.1223
20,170721_L21_1_834_592.png,0.3282
5,170721_K10_4_568_969.png,0.3341
5,170721_I07_2_1178_467.png,0.3342
10,170721_L11_4_1113_262.png,0.3777
5,170721_L10_4_251_662.png,0.5031
10,170721_N15_2_355_894.png,0.2117
5,170721_L08_1_1002_753.png,0.2212
10,170721_I15_1_1023_1112.png,0.5232
20,170721_I21_4_1152_1216.png,0.2865
5,170721_I10_3_411_464.png,0.2783
0,170721_L03_4_382_336.png,0.8369
5,170721_I08_1_957_1230.png,0.438
20,170721_O24_1_546_545.png,0.5885
0,170721_K03_2_910_216.png,1.2461
5,170721_J10_2_689_749.png,0.2658
0,170721_K02_4_177_379.png,1.0868
20,170721_N23_4_914_861.png,0.1934
10,170721_M11_1_1066_1215.png,1.1051
5,170721_M08_4_1138_187.png,0.2848
10,170721_J11_3_910_347.png,0.3479
0,170721_P04_1_1247_709.png,0.9284
20,170721_I23_1_533_552.png,0.2784
5,170721_P09_4_312_806.png,0.413
10,170721_L11_1_832_961.png,0.3325
20,170721_L21_1_336_900.png,0.3327
10,170721_P13_3_860_1050.png,0.3426
5,170721_L09_4_338_942.png,0.2521
10,170721_L15_3_855_676.png,0.335
5,170721_L08_2_1166_270.png,0.3798
20,170721_K21_2_528_376.png,0.307
5,170721_J08_4_959_819.png,0.3226
0,170721_M04_4_423_1260.png,1.0213
20,170721_L23_3_303_908.png,0.1474
0,170721_N03_3_928_929.png,0.7762
10,170721_N13_3_1223_1244.png,0.1827
5,170721_O07_3_971_733.png,0.3671
5,170721_K08_3_911_678.png,0.153
0,170721_N01_2_837_490.png,0.401
5,170721_M08_1_973_1156.png,0.4556
10,170721_J11_1_406_394.png,0.195
5,170721_N06_3_938_1218.png,0.2843
20,170721_P21_2_851_435.png,0.2838
0,170721_I01_4_675_1198.png,1.3948
0,170721_O01_4_627_1026.png,0.751
10,170721_I14_3_868_970.png,0.3076
0,170721_J01_3_394_800.png,0.4261
5,170721_M06_2_800_815.png,0.3008
10,170721_M11_1_130_310.png,0.3829
10,170721_P15_3_459_1093.png,0.1582
5,170721_O07_2_393_374.png,0.2256
20,170721_I21_3_287_1151.png,0.2755
20,170721_L23_1_348_179.png,0.3033
0,170721_L05_4_786_559.png,1.3411
0,170721_I04_1_493_507.png,1.0323
0,170721_J05_4_435_471.png,0.8244
5,170721_I06_4_395_924.png,0.3105
0,170721_K03_3_530_597.png,1.0785
5,170721_N06_2_970_614.png,0.2675
0,170721_P05_2_149_887.png,1.0756
10,170721_I12_4_222_891.png,0.1927
5,170721_O07_4_1204_465.png,0.2815
10,170721_L14_4_426_529.png,0.1888
0,170721_M02_3_1012_569.png,1.1192
0,170721_N04_2_262_252.png,1.6432
0,170721_M05_1_1180_1219.png,0.5912
0,170721_N04_2_1182_302.png,0.4867
10,170721_K15_1_299_944.png,0.3742
10,170721_N14_2_704_154.png,0.3115
0,170721_L03_2_677_857.png,0.8641
20,170721_K23_3_260_550.png,0.2712
10,170721_K14_3_976_465.png,0.4633
20,170721_I24_4_1175_589.png,0.3122
5,170721_O08_3_970_138.png,0.2972
10,170721_K14_1_702_358.png,0.5238
20,170721_P23_3_273_858.png,0.1855
20,170721_K23_1_1093_962.png,0.6819
10,170721_I14_1_238_1243.png,0.3509
0,170721_M02_1_619_128.png,1.3494
5,170721_I07_2_274_429.png,0.4882
10,170721_I15_2_659_1079.png,0.5015
0,170721_O02_3_852_654.png,1.2757
0,170721_N03_1_553_134.png,0.7795
10,170721_L15_3_607_1234.png,0.2486
5,170721_K09_4_856_740.png,0.4407
20,170721_P21_2_891_1163.png,0.2191
20,170721_O21_3_490_591.png,0.3048
5,170721_I08_4_570_169.png,0.2176
0,170721_I02_2_773_1257.png,0.4235
10,170721_M11_2_1241_899.png,0.4597
20,170721_N21_2_348_374.png,0.1619
10,170721_O15_3_1109_953.png,0.3953
0,170721_K01_3_1193_1068.png,0.6991
20,170721_M22_1_1216_151.png,0.5454
5,170721_I10_2_315_754.png,0.3603
0,170721_J03_4_681_398.png,1.1462
0,170721_N04_2_261_244.png,1.6395
10,170721_O11_1_321_1067.png,0.4315
10,170721_M11_3_549_339.png,0.1974
20,170721_P23_3_1206_1160.png,0.3738
20,170721_O23_1_1156_461.png,0.2975
0,170721_N04_3_590_614.png,1.3233
5,170721_K09_1_832_245.png,0.3626
20,170721_I23_1_1243_1228.png,0.5692
5,170721_I10_3_355_647.png,0.2312
10,170721_N12_2_213_300.png,0.1718
0,170721_J05_1_946_180.png,0.9892
20,170721_I21_1_593_496.png,0.3622
0,170721_K03_3_566_286.png,1.0657
0,170721_K01_1_680_988.png,0.8414
10,170721_M13_3_927_562.png,0.2623
0,170721_L04_4_361_751.png,0.7112
10,170721_N12_3_1055_804.png,0.1388
5,170721_N06_2_977_487.png,0.2444
10,170721_K12_2_758_1110.png,0.2037
20,170721_L24_1_265_242.png,0.163
5,170721_N06_4_334_737.png,0.2721
5,170721_L10_3_630_1040.png,0.415
5,170721_K07_4_500_1140.png,0.6478
10,170721_L15_3_378_185.png,0.2294
5,170721_P06_1_848_207.png,0.5979
0,170721_L01_4_693_165.png,0.3824
0,170721_L01_4_294_330.png,1.0605
0,170721_M04_3_320_1056.png,0.9254
20,170721_I23_2_491_446.png,0.2839
10,170721_I11_4_1012_476.png,0.2217
5,170721_P08_3_157_398.png,0.4769
5,170721_O07_1_841_514.png,0.2873
5,170721_I08_2_748_1207.png,0.2698
0,170721_I04_4_272_443.png,0.5275
5,170721_P07_4_1179_830.png,0.2332
0,170721_P05_3_277_976.png,0.392
5,170721_I07_4_227_505.png,0.4472
10,170721_K13_4_947_864.png,0.3532
20,170721_L21_3_777_961.png,0.5298
0,170721_M03_1_167_138.png,0.9478
0,170721_N02_3_529_1184.png,1.3724
0,170721_O02_2_812_697.png,0.6386
0,170721_J01_4_847_519.png,0.459
